,ConvertedCompYearly
37599,87740.0
37600,47165.0
37603,53503.0
37604,72492.0
37605,118147.0
37606,191082.0
37608,69153.0
37609,6580.0
37610,60000.0
37611,152865.0
37612,62296.0
37614,96666.0
37618,21717.0
37619,54076.0
37620,77332.0
37622,48333.0
37623,31181.0
37624,81629.0
37626,16134.0
37627,20407.0
37628,95541.0
37631,86613.0
37632,140000.0
37634,30000.0
37635,93591.0
37636,1851.0
37637,16111.0
37640,45784.0
37641,32254.0
37642,11963.0
37643,98736.0
37644,31703.0
37645,36000.0
37646,9697.0
37647,195479.0
37649,42425.0
37650,69814.0
37651,72611.0
37652,46299.0
37658,13082.0
37660,74110.0
37661,16984.0
37662,95541.0
37665,80555.0
37666,85925.0
37669,32939.0
37670,60899.0
37671,64444.0
37674,70738.0
37675,42962.0
37676,64444.0
37679,42923.0
37680,49944.0
37683,86613.0
37687,133700.0
37692,69814.0
37693,114461.0
37694,56925.0
37696,64444.0
37699,49407.0
37700,100000.0
37702,80555.0
37703,54777.0
37704,17722.0
37705,204072.0
37706,42962.0
37707,4296.0
37708,36000.0
37709,21696.0
37710,63370.0
37713,82703.0
37715,71337.0
37718,5110.0
37721,95541.0
37722,55851.0
37723,25777.0
37730,23746.0
37732,100381.0
37733,70136.0
37735,50401.0
37737,38568.0
37744,32222.0
37745,46185.0
37747,7852.0
37749,47796.0
37750,100801.0
37752,13963.0
37754,53703.0
37755,80956.0
37757,23697.0
37759,89857.0
37762,25893.0
37764,29000.0
37765,84232.0
37767,69814.0
37771,53703.0
37774,38604.0
37778,8937.0
37782,4307.0
37784,53703.0
37785,28025.0
37787,49493.0
37790,14400.0
37792,12946.0
37794,83777.0
37799,86401.0
37800,4706.0
37803,105258.0
37804,123673.0
37806,29621.0
37807,120000.0
37808,65799.0
37811,150000.0
37814,74239.0
37816,38666.0
37817,46586.0
37818,80426.0
37821,10473.0
37822,10251.0
37824,60462.0
37826,1436.0
37827,35890.0
37829,70244.0
37830,48333.0
37832,70193.0
37833,13213.0
37834,28000.0
37836,75184.0
37838,85925.0
37839,42962.0
37841,9697.0
37843,55973.0
37846,69814.0
37848,59073.0
37849,22555.0
37850,6434.0
37852,46080.0
37853,64444.0
37854,79212.0
37855,61441.0
37856,139271.0
37857,150369.0
37858,52629.0
37860,7776.0
37862,190000.0
37866,19333.0
37870,91295.0
37871,24000.0
37873,13160.0
37875,112101.0
37877,23329.0
37880,171850.0
37882,64444.0
37885,180000.0
37890,36000.0
37893,69814.0
37894,135000.0
37895,18259.0
37896,88619.0
37898,38216.0
37900,1274.0
37902,30074.0
37905,102402.0
37909,59391.0
37910,51600.0
37911,38280.0
37912,72499.0
37916,79189.0
37918,75721.0
37919,80555.0
37922,65665.0
37926,133757.0
37929,86309.0
37931,70888.0
37932,80254.0
37935,91295.0
37936,53703.0
37940,56500.0
37941,27066.0
37942,32222.0
37943,118731.0
37945,111417.0
37948,53703.0
37952,65000.0
37954,3589.0
37956,20338.0
37957,178267.0
37959,112777.0
37965,12946.0
37966,47259.0
37968,75184.0
37969,16040.0
37970,1977.0
37971,54777.0
37972,48333.0
37975,1980.0
37978,85925.0
37981,6807.0
37983,59073.0
37984,77332.0
37985,59073.0
37986,190000.0
37989,58000.0
37990,21481.0
37993,162000.0
37994,125000.0
37996,60000.0
37997,95000.0
38000,41697.0
38001,196177.0
38003,64444.0
38005,22132.0
38006,54777.0
38008,20395.0
38011,11963.0
38022,57425.0
38024,75315.0
38028,64444.0
38029,67666.0
38030,36518.0
38031,26780.0
38034,21235.0
38035,160000.0
38039,6607.0
38040,75184.0
38041,172802.0
38042,116309.0
38044,7982.0
38045,45111.0
38046,3632.0
38049,64444.0
38050,171974.0
38052,130000.0
38053,118800.0
38055,71765.0
38060,64444.0
38061,56051.0
38063,240000.0
38064,63370.0
38065,2942.0
38067,61651.0
38068,54000.0
38069,102000.0
38070,132132.0
38071,52092.0
38072,61714.0
38073,56925.0
38074,24703.0
38075,11129.0
38078,57669.0
38079,98497.0
38080,96666.0
38082,37087.0
38083,14356.0
38084,37592.0
38085,75206.0
38086,105000.0
38087,65514.0
38090,107406.0
38094,15466.0
38095,64444.0
38096,32222.0
38097,65152.0
38098,11842.0
38099,105846.0
38102,27926.0
38106,38216.0
38107,75184.0
38112,74239.0
38116,92476.0
38117,8095.0
38118,47778.0
38119,108002.0
38120,222834.0
38122,155000.0
38123,53808.0
38125,91719.0
38127,160000.0
38130,32222.0
38131,91295.0
38133,190000.0
38134,59073.0
38135,20087.0
38136,44818.0
38137,133757.0
38139,90000.0
38141,75184.0
38148,41351.0
38150,159235.0
38152,83597.0
38153,70512.0
38158,161109.0
38163,111892.0
38165,10767.0
38166,26852.0
38168,69814.0
38170,102036.0
38171,18824.0
38173,5384.0
38174,77332.0
38175,1262.0
38176,75184.0
38177,17903.0
38180,42923.0
38181,4662.0
38182,76800.0
38184,42962.0
38185,82703.0
38186,23200.0
38188,221000.0
38189,16557.0
38194,83080.0
38195,15665.0
38196,51555.0
38197,52242.0
38199,70063.0
38200,104000.0
38206,32123.0
38207,96666.0
38208,189000.0
38209,219775.0
38210,108280.0
38211,167194.0
38213,59317.0
38215,110000.0
38216,122402.0
38218,42962.0
38220,51555.0
38221,167125.0
38223,39479.0
38226,72693.0
38227,24746.0
38230,125000.0
38231,61146.0
38232,127388.0
38234,128887.0
38236,32123.0
38237,127388.0
38238,19797.0
38239,18674.0
38240,59073.0
38242,5595.0
38244,181500.0
38245,42923.0
38246,17945.0
38247,40975.0
38249,36612.0
38251,63694.0
38254,41872.0
38255,4307.0
38257,56925.0
38258,214000.0
38261,5099.0
38262,83777.0
38263,71027.0
38264,76566.0
38266,124840.0
38268,82703.0
38270,83919.0
38271,59073.0
38272,7518.0
38274,2500.0
38275,4320.0
38276,14539.0
38277,82000.0
38280,72693.0
38282,40814.0
38283,76258.0
38284,2549.0
38293,45111.0
38296,64444.0
38298,9084.0
38299,15000.0
38300,42962.0
38304,55851.0
38305,103000.0
38307,32222.0
38309,35000.0
38310,30000.0
38311,83777.0
38314,130000.0
38316,139628.0
38320,54777.0
38322,80555.0
38323,64444.0
38324,37592.0
38325,47259.0
38326,128887.0
38327,59073.0
38331,10741.0
38332,120000.0
38337,200000.0
38340,133538.0
38341,53703.0
38342,107000.0
38343,180000.0
38345,140000.0
38346,90000.0
38348,4666.0
38350,186487.0
38351,18649.0
38352,96666.0
38353,210000.0
38354,57999.0
38355,139813.0
38357,16191.0
38358,60147.0
38359,60000.0
38360,25920.0
38362,94501.0
38366,128887.0
38370,93601.0
38371,200000.0
38375,20936.0
38382,72821.0
38384,1648.0
38385,48333.0
38389,76577.0
38391,74110.0
38392,160000.0
38394,148000.0
38395,26415.0
38397,80220.0
38402,54520.0
38403,98000.0
38404,75184.0
38405,130000.0
38406,80555.0
38407,45111.0
38408,133757.0
38409,92470.0
38410,75571.0
38412,82703.0
38417,134258.0
38418,24000.0
38420,70000.0
38421,93047.0
38422,140127.0
38423,120000.0
38427,27969.0
38428,46198.0
38430,42962.0
38431,85925.0
38432,73036.0
38434,110000.0
38439,22272.0
38440,75184.0
38445,120832.0
38446,153000.0
38447,38864.0
38449,45860.0
38453,26000.0
38458,40000.0
38459,66769.0
38462,33991.0
38466,57325.0
38469,42962.0
38470,72829.0
38471,107406.0
38472,250000.0
38473,62000.0
38475,18921.0
38476,125000.0
38486,61146.0
38488,6500.0
38489,93393.0
38490,217000.0
38491,41027.0
38495,225000.0
38496,50159.0
38501,88000.0
38504,9160.0
38505,69814.0
38506,58598.0
38508,77332.0
38509,101910.0
38510,13400.0
38511,206000.0
38512,2020.0
38515,36518.0
38516,170000.0
38518,53703.0
38527,161109.0
38528,20000.0
38529,51662.0
38533,84000.0
38534,75000.0
38535,25996.0
38538,72001.0
38539,2238.0
38541,2126.0
38542,32921.0
38543,165000.0
38544,6154.0
38546,44265.0
38547,33000.0
38550,180000.0
38551,230000.0
38552,43500.0
38553,59817.0
38554,130000.0
38556,64444.0
38557,150000.0
38565,110000.0
38567,44586.0
38568,73248.0
38569,82046.0
38573,43127.0
38574,69814.0
38575,150000.0
38576,57325.0
38577,82870.0
38580,175000.0
38582,29909.0
38583,95000.0
38584,99351.0
38585,19333.0
38588,55000.0
38595,128887.0
38596,48333.0
38599,23200.0
38606,43616.0
38608,26071.0
38609,120000.0
38611,40149.0
38612,115000.0
38613,36000.0
38615,85925.0
38616,140000.0
38617,90000.0
38620,60000.0
38624,134482.0
38625,21160.0
38626,80000.0
38627,113000.0
38629,145386.0
38632,105040.0
38634,84851.0
38635,85000.0
38636,94267.0
38637,110000.0
38640,64444.0
38642,215000.0
38645,20887.0
38646,49407.0
38648,100000.0
38649,160000.0
38652,92720.0
38654,32345.0
38655,31500.0
38659,1259.0
38660,95463.0
38664,19371.0
38665,8951.0
38666,175000.0
38669,80000.0
38670,70000.0
38671,93000.0
38672,90000.0
38673,77332.0
38674,115000.0
38678,20052.0
38680,8631.0
38682,71337.0
38683,54923.0
38686,120000.0
38688,54493.0
38689,16151.0
38690,170000.0
38691,60000.0
38692,120000.0
38693,155000.0
38694,86401.0
38695,183000.0
38696,4476.0
38700,44818.0
38703,6000.0
38705,180000.0
38707,2871.0
38708,161109.0
38710,55200.0
38711,89134.0
38712,72693.0
38713,13576.0
38714,59073.0
38716,144998.0
38717,128887.0
38719,52339.0
38720,74000.0
38722,1212.0
38725,77250.0
38726,100000.0
38727,61759.0
38729,40061.0
38731,15851.0
38732,147000.0
38733,200000.0
38734,19357.0
38735,50000.0
38736,15000.0
38737,44296.0
38738,176000.0
38743,200000.0
38746,5445.0
38747,75600.0
38750,19797.0
38751,45000.0
38752,126000.0
38753,60422.0
38755,150000.0
38757,200550.0
38759,80555.0
38760,57230.0
38762,82802.0
38763,181732.0
38765,132000.0
38774,97000.0
38777,24000.0
38778,125000.0
38780,37592.0
38782,240000.0
38785,54520.0
38789,10070.0
38790,163000.0
38791,260000.0
38792,37026.0
38793,53475.0
38796,24684.0
38797,127500.0
38799,1617.0
38803,160000.0
38804,1526.0
38805,3589.0
38806,62400.0
38807,69058.0
38808,107406.0
38809,150000.0
38810,1860.0
38812,125000.0
38815,80555.0
38821,79962.0
38823,56388.0
38825,75000.0
38826,120000.0
38828,33568.0
38830,19797.0
38831,42962.0
38833,140000.0
38834,90000.0
38836,43620.0
38837,171850.0
38838,80000.0
38841,55789.0
38844,58184.0
38845,2857.0
38848,42962.0
38849,42962.0
38850,181732.0
38854,107000.0
38856,6000.0
38859,180000.0
38861,91000.0
38867,37120.0
38868,69496.0
38872,69471.0
38874,82000.0
38875,107406.0
38879,18677.0
38880,171850.0
38882,38814.0
38884,56422.0
38888,72000.0
38892,107406.0
38893,39740.0
38894,8687.0
38895,102000.0
38896,96000.0
38898,190000.0
38899,40000.0
38905,85925.0
38907,200000.0
38908,1777.0
38909,5956.0
38911,220000.0
38913,48000.0
38915,250000.0
38917,48518.0
38919,48407.0
38924,250000.0
38927,105405.0
38928,72693.0
38930,35838.0
38931,20790.0
38937,100000.0
38939,44586.0
38941,1329.0
38942,54158.0
38943,120000.0
38945,172000.0
38946,160000.0
38953,153000.0
38954,57916.0
38955,64732.0
38956,120000.0
38959,31267.0
38960,147500.0
38961,22378.0
38962,130000.0
38963,132000.0
38965,140000.0
38967,12000.0
38969,77054.0
38970,51018.0
38973,129000.0
38974,39000.0
38976,150000.0
38977,200000.0
38982,2194.0
38983,30000.0
38987,6651.0
38988,75994.0
38989,197627.0
38992,149000.0
38993,100000.0
38994,123000.0
38995,200000.0
38997,68203.0
38998,16597.0
38999,6814.0
39002,87231.0
39003,97000.0
39005,170000.0
39007,90000.0
39008,7470.0
39009,77000.0
39010,72532.0
39011,12122.0
39012,90000.0
39016,126880.0
39018,75000.0
39021,38186.0
39022,3456.0
39027,79962.0
39028,56201.0
39029,88000.0
39032,143000.0
39035,69369.0
39037,63300.0
39039,70008.0
39040,2153.0
39041,105706.0
39047,92492.0
39048,250000.0
39056,10094.0
39057,58154.0
39058,150000.0
39059,160000.0
39061,80000.0
39062,99099.0
39064,28937.0
39067,46113.0
39069,27041.0
39072,171000.0
39074,87000.0
39078,73177.0
39079,29909.0
39080,6133.0
39083,130000.0
39085,35890.0
39086,14356.0
39088,2238.0
39089,6000.0
39091,3361.0
39093,39479.0
39095,197000.0
39098,34214.0
39099,50885.0
39102,180000.0
39105,148000.0
39107,72065.0
39108,95000.0
39110,3465.0
39117,25893.0
39119,150000.0
39123,118147.0
39126,38666.0
39129,32583.0
39130,185000.0
39131,2414.0
39132,45000.0
39133,120000.0
39134,50000.0
39135,95000.0
39136,113000.0
39138,11963.0
39139,7468.0
39140,50136.0
39141,59073.0
39143,250000.0
39144,2319.0
39147,78000.0
39149,90221.0
39151,12889.0
39154,2363.0
39155,174463.0
39156,46185.0
39157,3019.0
39158,48070.0
39159,108587.0
39160,31698.0
39161,20246.0
39163,8498.0
39165,54937.0
39168,221746.0
39171,145715.0
39173,54207.0
39174,53703.0
39175,26881.0
39176,62296.0
39179,8744.0
39183,3529.0
39184,2989.0
39187,67666.0
39189,76714.0
39191,59288.0
39192,75184.0
39193,57325.0
39194,23068.0
39195,91295.0
39196,42962.0
39198,44037.0
39199,191082.0
39201,72693.0
39204,90221.0
39205,48407.0
39206,5907.0
39209,87039.0
39210,89172.0
39212,34800.0
39216,138853.0
39218,53703.0
39220,35617.0
39222,27711.0
39223,240000.0
39224,48333.0
39225,117242.0
39226,72507.0
39229,5025.0
39232,54777.0
39236,75184.0
39238,77054.0
39240,31105.0
39242,111417.0
39243,53703.0
39247,32222.0
39248,51555.0
39250,3922.0
39252,43949.0
39253,116988.0
39254,53808.0
39255,112777.0
39258,45111.0
39259,88073.0
39263,34370.0
39264,37592.0
39266,42962.0
39268,45111.0
39271,65221.0
39273,89147.0
39278,47692.0
39280,30933.0
39282,109554.0
39283,61866.0
39286,16111.0
39287,60000.0
39288,69814.0
39290,2791.0
39291,127388.0
39294,60147.0
39295,77332.0
39296,200000.0
39299,80953.0
39300,12984.0
39301,32222.0
39302,53703.0
39303,30074.0
39305,37592.0
39306,68677.0
39309,83500.0
39311,21481.0
39312,138000.0
39313,180000.0
39314,147831.0
39316,52853.0
39317,43435.0
39318,118471.0
39320,96666.0
39323,132132.0
39324,165000.0
39328,75184.0
39332,46370.0
39340,59073.0
39341,53703.0
39342,86999.0
39343,64762.0
39345,20000.0
39346,116988.0
39350,12122.0
39353,89857.0
39357,193331.0
39358,32640.0
39360,33296.0
39361,7981.0
39364,60000.0
39368,62296.0
39369,76433.0
39370,53703.0
39373,37120.0
39374,23927.0
39376,202000.0
39377,1756.0
39381,48333.0
39383,165000.0
39385,26852.0
39386,55851.0
39390,61222.0
39391,113505.0
39392,112309.0
39395,24874.0
39398,10756.0
39403,6374.0
39404,75184.0
39405,74110.0
39406,35444.0
39407,163783.0
39411,25777.0
39412,200000.0
39414,16648.0
39415,70512.0
39417,120000.0
39418,106000.0
39419,152865.0
39420,181243.0
39423,140127.0
39424,80555.0
39425,59073.0
39427,40170.0
39429,158000.0
39433,53224.0
39441,105846.0
39442,12000.0
39443,57140.0
39445,64444.0
39448,139628.0
39449,101910.0
39451,42962.0
39452,63694.0
39453,38666.0
39455,91295.0
39456,101910.0
39457,25777.0
39458,81783.0
39460,68740.0
39461,86870.0
39467,128887.0
39469,139628.0
39470,60000.0
39471,59241.0
39474,57000.0
39475,98929.0
39476,16605.0
39477,145000.0
39480,98089.0
39481,50172.0
39482,12889.0
39483,192000.0
39485,42748.0
39487,34313.0
39490,2689.0
39492,123000.0
39493,61222.0
39496,93443.0
39497,51555.0
39498,53703.0
39499,59073.0
39500,68322.0
39501,115202.0
39502,27221.0
39503,26852.0
39504,53703.0
39505,107406.0
39508,51662.0
39509,75184.0
39510,26852.0
39511,91295.0
39512,171850.0
39516,80000.0
39518,45461.0
39519,111417.0
39521,90000.0
39523,150369.0
39526,195000.0
39527,132400.0
39528,48114.0
39529,128887.0
39532,6714.0
39533,47250.0
39535,210000.0
39536,72693.0
39539,85000.0
39543,63694.0
39546,53703.0
39547,135936.0
39550,100000.0
39553,130000.0
39554,114000.0
39556,105000.0
39559,59073.0
39562,98000.0
39563,150000.0
39565,106466.0
39566,9332.0
39567,142000.0
39568,40814.0
39569,32222.0
39570,139271.0
39571,88354.0
39572,18941.0
39573,79962.0
39575,17271.0
39578,59073.0
39579,80555.0
39582,41888.0
39583,218079.0
39584,95541.0
39585,68987.0
39587,62293.0
39589,67758.0
39590,120000.0
39591,175000.0
39592,74874.0
39593,145000.0
39594,25000.0
39595,105000.0
39601,72000.0
39602,100000.0
39604,33568.0
39605,95000.0
39606,145000.0
39610,69290.0
39614,145000.0
39615,64444.0
39616,88073.0
39618,110000.0
39619,72693.0
39620,74052.0
39621,145000.0
39624,37592.0
39625,140000.0
39626,90000.0
39628,75976.0
39630,93590.0
39632,200000.0
39633,70063.0
39634,55851.0
39635,21481.0
39637,70888.0
39638,83597.0
39640,31380.0
39641,32222.0
39644,150000.0
39645,130000.0
39648,39740.0
39649,73312.0
39650,156000.0
39651,48407.0
39653,3951.0
39654,101043.0
39656,16111.0
39657,145000.0
39658,60000.0
39659,51233.0
39660,48333.0
39661,35676.0
39662,64444.0
39663,186000.0
39670,21534.0
39671,181732.0
39673,12000.0
39674,180000.0
39679,112531.0
39681,116000.0
39682,159000.0
39683,50000.0
39685,80555.0
39690,66242.0
39693,103110.0
39694,2500.0
39695,30000.0
39700,175000.0
39702,6715.0
39703,115000.0
39704,135000.0
39705,185000.0
39706,141751.0
39708,200000.0
39711,92000.0
39712,58154.0
39713,130847.0
39715,110000.0
39716,41872.0
39722,125000.0
39723,90000.0
39725,107406.0
39726,85000.0
39732,120000.0
39733,46135.0
39734,165000.0
39736,116309.0
39738,69814.0
39739,90000.0
39740,80000.0
39741,135000.0
39742,120000.0
39743,120000.0
39747,186000.0
39748,87231.0
39749,70000.0
39752,167125.0
39754,68677.0
39756,250000.0
39757,64000.0
39758,67666.0
39763,120000.0
39764,100000.0
39765,109039.0
39766,59073.0
39770,125000.0
39771,117197.0
39772,10741.0
39778,70000.0
39779,170000.0
39780,170000.0
39782,38154.0
39783,33568.0
39788,21481.0
39790,57230.0
39791,55851.0
39793,32712.0
39798,140000.0
39799,60504.0
39803,127213.0
39806,102036.0
39808,59073.0
39810,26918.0
39811,96666.0
39812,4343.0
39813,110000.0
39814,75184.0
39815,6000.0
39816,160000.0
39818,9783.0
39820,1600.0
39822,140000.0
39825,204000.0
39827,64444.0
39830,51612.0
39832,200000.0
39833,99589.0
39834,180000.0
39835,72829.0
39837,200000.0
39844,163559.0
39846,170000.0
39848,214812.0
39849,116000.0
39850,86000.0
39856,40094.0
39857,128000.0
39859,1728.0
39860,152000.0
39862,125000.0
39865,94037.0
39867,43824.0
39868,110827.0
39870,64444.0
39871,118000.0
39875,80000.0
39877,105000.0
39878,75000.0
39879,175000.0
39880,110000.0
39881,6168.0
39882,127213.0
39885,24243.0
39891,81629.0
39892,43824.0
39893,96000.0
39895,169000.0
39897,101000.0
39899,69000.0
39900,240000.0
39905,140000.0
39906,57143.0
39908,96666.0
39909,128887.0
39911,26852.0
39912,147000.0
39916,41960.0
39917,80000.0
39920,152865.0
39924,3197.0
39925,31703.0
39926,37087.0
39927,17185.0
39929,70000.0
39930,130000.0
39933,17817.0
39936,22555.0
39937,41600.0
39942,38400.0
39944,61457.0
39945,210000.0
39946,163000.0
39947,135000.0
39948,16111.0
39949,106000.0
39950,64444.0
39951,110000.0
39953,91800.0
39956,150664.0
39957,165000.0
39958,30933.0
39959,43312.0
39961,96666.0
39962,150369.0
39963,67666.0
39964,63000.0
39965,42962.0
39966,160000.0
39967,190000.0
39968,61457.0
39969,93000.0
39970,125000.0
39974,14919.0
39977,80000.0
39979,64444.0
39982,14000.0
39983,50000.0
39987,130000.0
39988,56925.0
39989,31822.0
39992,110000.0
39993,160000.0
39995,72693.0
39997,222000.0
39998,72693.0
39999,58000.0
40000,22000.0
40001,51065.0
40003,105000.0
40011,120000.0
40012,180000.0
40013,155000.0
40014,180000.0
40016,115000.0
40018,45111.0
40020,61789.0
40021,67602.0
40022,170000.0
40025,123578.0
40027,26852.0
40030,150000.0
40033,59073.0
40037,187500.0
40038,6659.0
40041,130000.0
40043,20000.0
40045,40814.0
40046,1865.0
40047,18922.0
40048,160000.0
40051,7518.0
40052,36914.0
40053,54494.0
40056,128829.0
40058,53703.0
40060,1492.0
40062,85886.0
40064,82488.0
40067,170000.0
40069,130000.0
40074,180000.0
40075,54520.0
40076,50000.0
40078,72673.0
40079,72693.0
40080,200000.0
40081,141381.0
40082,100000.0
40083,132132.0
40086,200000.0
40089,151952.0
40091,200000.0
40093,195000.0
40094,74655.0
40098,96090.0
40101,225000.0
40102,66066.0
40104,170000.0
40105,18113.0
40107,39167.0
40109,67602.0
40112,125000.0
40116,159924.0
40117,54000.0
40122,118919.0
40124,54494.0
40128,92185.0
40130,160000.0
40133,85000.0
40135,101545.0
40140,7178.0
40143,52800.0
40144,56156.0
40145,155255.0
40146,77297.0
40149,95796.0
40152,85886.0
40155,1860.0
40159,5976.0
40160,160000.0
40163,22800.0
40164,76373.0
40165,203268.0
40169,22912.0
40170,50481.0
40172,72673.0
40175,71082.0
40179,110000.0
40184,5800.0
40186,13160.0
40187,11126.0
40190,39479.0
40192,79279.0
40194,92492.0
40196,23791.0
40197,37061.0
40200,4277.0
40201,18548.0
40202,11815.0
40204,119635.0
40205,70008.0
40207,23927.0
40208,13800.0
40214,26891.0
40215,69814.0
40216,61014.0
40217,4800.0
40218,73333.0
40219,160000.0
40220,18351.0
40223,67666.0
40226,39640.0
40228,91295.0
40232,51741.0
40236,15457.0
40239,53703.0
40241,56022.0
40242,24259.0
40243,88000.0
40244,23163.0
40254,112777.0
40256,38216.0
40259,32222.0
40262,14939.0
40263,85886.0
40264,64444.0
40265,13797.0
40266,108000.0
40267,64762.0
40268,25777.0
40269,19333.0
40270,16111.0
40271,83777.0
40273,8691.0
40274,57999.0
40279,53703.0
40280,118147.0
40282,13370.0
40286,40814.0
40287,155984.0
40289,4105.0
40291,40061.0
40292,42533.0
40293,103482.0
40295,77833.0
40296,76714.0
40297,33613.0
40298,77761.0
40299,84129.0
40301,55422.0
40302,91171.0
40309,98015.0
40313,100801.0
40314,1436.0
40315,64444.0
40316,20338.0
40317,236294.0
40319,1795.0
40326,81424.0
40330,1681.0
40331,38795.0
40332,20338.0
40335,122292.0
40338,49165.0
40339,128887.0
40340,47059.0
40345,75554.0
40347,55851.0
40348,20944.0
40350,72611.0
40351,92369.0
40352,57334.0
40354,64444.0
